variant,seed,holdout_season,feature_count,model_name,log_loss,brier_score,accuracy,n_games,accuracy_conf_55,coverage_conf_55,accuracy_conf_60,coverage_conf_60,accuracy_conf_65,coverage_conf_65,baseline_log_loss,baseline_brier_score,baseline_accuracy,log_loss_delta_vs_baseline,accuracy_delta_vs_baseline
full,111,2025,162,random_forest_shallow,0.6807482437029782,0.2438853492724614,0.562962962962963,2430.0,0.5984174085064293,0.4160493827160494,0.701067615658363,0.11563786008230453,0.7714285714285715,0.01440329218106996,0.6789456053696624,0.2430334895386443,0.5617283950617284,0.0018026383333157314,0.0012345679012345512
without_lineup_optional,11,2022,141,random_forest,0.676512708262821,0.24176051744207835,0.5814814814814815,2430.0,0.6154458598726115,0.516872427983539,0.6841004184100419,0.19670781893004116,0.6509433962264151,0.043621399176954734,0.6780612212495003,0.24249998472835504,0.5761316872427984,-0.0015485129866793512,0.005349794238683092
without_lineup_optional,11,2022,141,random_forest_shallow,0.6778594922895161,0.24243084657944147,0.5740740740740741,2430.0,0.6192504258943782,0.4831275720164609,0.6512968299711815,0.14279835390946502,0.5853658536585366,0.016872427983539096,0.6780612212495003,0.24249998472835504,0.5761316872427984,-0.00020172895998415985,-0.002057613168724326
without_lineup_optional,11,2023,143,random_forest_shallow,0.6818727753930396,0.24443500501744403,0.5592592592592592,2430.0,0.5926558497011102,0.48189300411522634,0.652542372881356,0.145679012345679,0.7,0.01646090534979424,0.680344296677638,0.2436891304096254,0.562962962962963,0.0015284787154016266,-0.0037037037037037646
without_lineup_optional,11,2023,143,random_forest,0.6825629774431756,0.2447637211196924,0.5699588477366255,2430.0,0.5841121495327103,0.528395061728395,0.6206185567010309,0.19958847736625515,0.6752136752136753,0.04814814814814815,0.680344296677638,0.2436891304096254,0.562962962962963,0.0022186807655376617,0.006995884773662531
without_lineup_optional,11,2024,143,random_forest,0.6795624260422802,0.24328410710661869,0.5681350349938247,2429.0,0.6060869565217392,0.4734458624948539,0.6426858513189448,0.17167558666117744,0.6979166666666666,0.03952243721696171,0.6783523704452006,0.2426767867429232,0.576780568135035,0.0012100555970796512,-0.008645533141210304
without_lineup_optional,11,2024,143,random_forest_shallow,0.6804222436331329,0.24370430537258653,0.5743104158089749,2429.0,0.6049638055842813,0.3981062165500206,0.6744186046511628,0.1062165500205846,0.7142857142857143,0.01440922190201729,0.6783523704452006,0.2426767867429232,0.576780568135035,0.0020698731879322807,-0.002470152326060071
without_lineup_optional,11,2025,143,random_forest,0.6803458998322276,0.2436994158981568,0.5613168724279836,2430.0,0.601312551271534,0.5016460905349794,0.6643835616438356,0.18024691358024691,0.6909090909090909,0.04526748971193416,0.6802849227101544,0.2437003946004333,0.5489711934156378,6.0977122073202494e-05,0.012345679012345734
without_lineup_optional,11,2025,143,random_forest_shallow,0.6805190450634697,0.24376832365119505,0.5604938271604938,2430.0,0.6061185468451242,0.43045267489711936,0.6883561643835616,0.12016460905349795,0.7,0.01646090534979424,0.6802849227101544,0.2437003946004333,0.5489711934156378,0.00023412235331532472,0.011522633744855959
without_lineup_optional,22,2022,141,random_forest,0.6772072747718623,0.24211374977483233,0.577366255144033,2430.0,0.6106623586429726,0.5094650205761316,0.6700404858299596,0.20329218106995886,0.664,0.051440329218107,0.6779262371981198,0.24246316463391973,0.5732510288065844,-0.0007189624262575744,0.004115226337448541
without_lineup_optional,22,2022,141,random_forest_shallow,0.677456050401323,0.2422327968741376,0.5806584362139918,2430.0,0.6195744680851064,0.4835390946502058,0.6693548387096774,0.15308641975308643,0.5555555555555556,0.022222222222222223,0.6779262371981198,0.24246316463391973,0.5732510288065844,-0.0004701867967968898,0.007407407407407418
without_lineup_optional,22,2023,143,random_forest,0.6812148409380772,0.2441120032237665,0.5551440329218107,2430.0,0.5926809864757359,0.5172839506172839,0.6520874751491054,0.20699588477366254,0.6466666666666666,0.06172839506172839,0.6816010489424649,0.24429549211849805,0.5563786008230452,-0.0003862080043877114,-0.0012345679012345512
without_lineup_optional,22,2023,143,random_forest_shallow,0.6818379567815517,0.24442520893159886,0.560082304526749,2430.0,0.592814371257485,0.4810699588477366,0.6602739726027397,0.15020576131687244,0.78,0.0205761316872428,0.6816010489424649,0.24429549211849805,0.5563786008230452,0.00023690783908680846,0.0037037037037037646
without_lineup_optional,22,2024,143,random_forest,0.6791506749894872,0.2430926580677638,0.5648414985590778,2429.0,0.6049277824978759,0.4845615479621243,0.6691358024691358,0.1667352820090572,0.7391304347826086,0.03787566899958831,0.6798323853469945,0.24340996504576431,0.569781803211198,-0.0006817103575073036,-0.004940304652120142
without_lineup_optional,22,2024,143,random_forest_shallow,0.6800615375256366,0.24352901892252185,0.5743104158089749,2429.0,0.6171079429735234,0.40428159736517083,0.656934306569343,0.11280362289007823,0.8421052631578947,0.015644298065047343,0.6798323853469945,0.24340996504576431,0.569781803211198,0.00022915217864205584,0.0045286125977769265
